atom_id,category,n_enriched_concepts,enriched_concepts,fire_count,fire_pct
1153,Uninformative,0,,3670,0.45872993056553774
1154,Uninformative,0,,1,0.00012499453148924735
1155,Separable,1,TXT:Marked sinus bradycardia,8848,1.1059516146168604
1156,Uninformative,0,,7836,0.9794571487497422
1157,Uninformative,0,,1,0.00012499453148924735
1158,Uninformative,0,,36804,4.6002987369302595
1159,Uninformative,0,,24873,3.108988981732049
1160,Uninformative,0,,22823,2.852750192179092
1161,Uninformative,0,,4904,0.612973182423269
1162,Uninformative,0,,2430,0.30373671151887105
1163,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat; TXT:Atrial-sensed ventricular-paced rhythm",62198,7.774409869568206
1164,Uninformative,0,,20743,2.5927615666814576
1165,Uninformative,0,,11,0.0013749398463817207
1166,Uninformative,0,,3,0.000374983594467742
1167,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,9360,1.169948814739355
1168,Uninformative,0,,6,0.000749967188935484
1169,Entangled,4,TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Lateral infarct - age undetermined; TXT:Anterolateral infarct - age undetermined,35489,4.435930928021899
1170,Uninformative,0,,19,0.0023748960982956997
1171,Uninformative,0,,473,0.05912241339441399
1172,Separable,1,TXT:Atrial flutter with 4:1 A-V block,61183,7.64754042010662
1173,Uninformative,0,,2208,0.2759879255282581
1174,Dead,0,,0,0.0
1175,Uninformative,0,,40482,5.060028623747711
1176,Uninformative,0,,8772,1.0964520302236778
1177,Uninformative,0,,9652,1.2064472179342154
1178,Uninformative,0,,67839,8.47950402169905
1179,Uninformative,0,,137,0.017124250814026885
1180,Uninformative,0,,13,0.0016249289093602155
1181,Uninformative,0,,22,0.0027498796927634414
1182,Entangled,3,TXT:Sinus rhythm with bigeminal PVCs; TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block,150101,18.761804171067517
1183,Uninformative,0,,1838,0.22973994887723662
1184,Uninformative,0,,28297,3.536970257551232
1185,Entangled,3,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,10618,1.3271919353528283
1186,Uninformative,0,,2,0.0002499890629784947
1187,Uninformative,0,,5,0.0006249726574462368
1188,Uninformative,0,,7428,0.9284593799021292
1189,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,7632,0.9539582643259358
1190,Uninformative,0,,42,0.005249770322548388
1191,Dead,0,,0,0.0
1192,Uninformative,0,,17,0.002124907035317205
1193,Separable,1,TXT:Possible idioventricular rhythm with slo,28569,3.5709687701163073
1194,Uninformative,0,,25436,3.1793609029604957
1195,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,15000,1.8749179723387102
1196,Uninformative,0,,23615,2.951745861118576
1197,Uninformative,0,,30362,3.795083965076528
1198,Entangled,2,TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,16588,2.073409288343635
1199,Entangled,2,"TXT:Probable supraventricular tachycardia; TXT:Extreme tachycardia with wide complex, n",3082,0.3852331460498603
1200,Uninformative,0,,30,0.0037498359446774205
1201,Uninformative,0,,3,0.000374983594467742
1202,Separable,1,TXT:Probable sinus tachycardia,12714,1.5891804733542907
1203,Dead,0,,0,0.0
1204,Entangled,5,"NUM:st_depression; TXT:Probable supraventricular tachycardia; TXT:Sinus rhythm with bigeminal PVCs; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",30730,3.8410819526645708
1205,Uninformative,0,,83,0.01037454611360753
1206,Uninformative,0,,3,0.000374983594467742
1207,Uninformative,0,,2,0.0002499890629784947
1208,Entangled,2,TXT:Probable sinus tachycardia; TXT:Atrial flutter with rapid ventricular re,13763,1.7202997368865112
1209,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",36080,4.509802696132044
1210,Uninformative,0,,163,0.020374108632747318
1211,Entangled,6,NUM:bradycardia; TXT:Atrial fibrillation with slow ventricula; TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,40283,5.035154711981351
1212,Uninformative,0,,46878,5.859493647152937
1213,Uninformative,0,,25,0.0031248632872311836
1214,Uninformative,0,,15,0.0018749179723387102
1215,Separable,1,"TXT:ST elev, probable normal early repol pat",16360,2.0449105351640866
1216,Uninformative,0,,1,0.00012499453148924735
1217,Uninformative,0,,28394,3.549094727105689
1218,Uninformative,0,,8249,1.0310798902548013
1219,Separable,1,"TXT:Extreme tachycardia with wide complex, n",3041,0.3801083702588012
1220,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,13813,1.7265494634609735
1221,Uninformative,0,,7056,0.8819614141881292
1222,Separable,1,"TXT:ST elev, probable normal early repol pat",27559,3.444724293312168
1223,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",42769,5.34589111726362
1224,Dead,0,,0,0.0
1225,Uninformative,0,,1,0.00012499453148924735
1226,Uninformative,0,,11968,1.4959345528633123
1227,Uninformative,0,,3991,0.4988531751735862
1228,Uninformative,0,,41496,5.186773078677808
1229,Uninformative,0,,26198,3.274606735955302
1230,Separable,1,"TXT:Extreme tachycardia with wide complex, n",5781,0.7225933865393389
1231,Entangled,2,NUM:tachycardia; TXT:Atrial flutter with rapid ventricular re,43256,5.406763454098884
1232,Uninformative,0,,5302,0.6627210059559894
1233,Uninformative,0,,90163,11.269881942665009
1234,Uninformative,0,,8380,1.0474541738798928
1235,Uninformative,0,,71024,8.877611604492303
1236,Uninformative,0,,37,0.004624797665102152
1237,Uninformative,0,,2,0.0002499890629784947
1238,Uninformative,0,,794,0.09924565800246239
1239,Uninformative,0,,55787,6.973069928190641
1240,Uninformative,0,,87,0.01087452423956452
1241,Separable,1,TXT:Probable sinus tachycardia,12469,1.5585568131394252
1242,Uninformative,0,,11393,1.424062697256995
1243,Separable,1,TXT:Marked sinus bradycardia,6848,0.8559625516383659
1244,Separable,1,TXT:Marked sinus bradycardia,8306,1.0382045785496885
1245,Uninformative,0,,8718,1.0897023255232583
1246,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,22521,2.8150018436693394
1247,Uninformative,0,,29823,3.7277119126038234
1248,Entangled,2,NUM:bradycardia; TXT:Probable junctional rhythm,44191,5.52363334104133
1249,Uninformative,0,,22,0.0027498796927634414
1250,Uninformative,0,,26330,3.2911060141118824
1251,Uninformative,0,,44255,5.531632991056641
1252,Entangled,8,TXT:Ventricular pacing; TXT:Severe right axis deviation; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Accelerated idioventricular rhythm; TXT:Undetermined rhythm; TXT:Atrial-sensed ventricular-paced rhythm,32631,4.07869655702563
1253,Uninformative,0,,1,0.00012499453148924735
1254,Uninformative,0,,66010,8.250889023605218
1255,Separable,1,NUM:tachycardia,34528,4.315811183260732
1256,Uninformative,0,,17,0.002124907035317205
1257,Separable,1,"TXT:ST elev, probable normal early repol pat",17062,2.1326566962695384
1258,Uninformative,0,,629,0.07862156030673657
1259,Entangled,5,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat; TXT:Extreme tachycardia with wide complex, n; TXT:Atrial-sensed ventricular-paced rhythm",52053,6.506340347609792
1260,Separable,1,NUM:tachycardia,71901,8.987231808608373
1261,Uninformative,0,,1,0.00012499453148924735
1262,Uninformative,0,,37564,4.695294580862087
1263,Uninformative,0,,1,0.00012499453148924735
1264,Uninformative,0,,64,0.00799965001531183
1265,Separable,1,"TXT:Abnormal R-wave progression, early trans",3444,0.43048116644896783
1266,Uninformative,0,,33938,4.242064409682077
1267,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",44516,5.564256563775335
1268,Uninformative,0,,33179,4.147193560281738
1269,Entangled,2,TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,27781,3.4724730793027807
1270,Uninformative,0,,15,0.0018749179723387102
1271,Uninformative,0,,525,0.06562212903185485
1272,Uninformative,0,,3,0.000374983594467742
1273,Entangled,4,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat; TXT:Atrial-sensed ventricular-paced rhythm",102281,12.784565675251708
1274,Uninformative,0,,26436,3.304355434449743
1275,Uninformative,0,,1551,0.19386651833982263
1276,Uninformative,0,,33285,4.160442980619598
1277,Uninformative,0,,41993,5.248895360827964
1278,Uninformative,0,,8912,1.1139512646321723
1279,Uninformative,0,,9,0.0011249507834032262
1280,Uninformative,0,,697,0.0871211884480054
1281,Uninformative,0,,16260,2.032411082015162
1282,Uninformative,0,,2,0.0002499890629784947
1283,Uninformative,0,,6700,0.8374633609779573
1284,Uninformative,0,,3,0.000374983594467742
1285,Uninformative,0,,5724,0.7154686982444518
1286,Uninformative,0,,26406,3.3006055985050655
1287,Uninformative,0,,78275,9.783946952320836
1288,Uninformative,0,,37824,4.727793159049291
1289,Uninformative,0,,2093,0.2616135544069947
1290,Uninformative,0,,19232,2.403894829601205
1291,Uninformative,0,,41,0.005124775791059141
1292,Uninformative,0,,63156,7.8941546307349055
1293,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3983,0.49785321892167217
1294,Uninformative,0,,18663,2.332772941183823
1295,Uninformative,0,,9705,1.2130719281031455
1296,Uninformative,0,,30513,3.813958139331404
1297,Uninformative,0,,6472,0.8089646077984088
1298,Uninformative,0,,12776,1.596930134306624
1299,Uninformative,0,,6,0.000749967188935484
1300,Uninformative,0,,22519,2.814751854606361
1301,Uninformative,0,,44521,5.5648815364327815
1302,Uninformative,0,,10672,1.3339416400532478
1303,Uninformative,0,,6044,0.7554669483210109
1304,Uninformative,0,,7,0.0008749617204247314
1305,Uninformative,0,,6,0.000749967188935484
1306,Uninformative,0,,132,0.01649927815658065
1307,Uninformative,0,,69301,8.66224602673633
1308,Separable,1,"TXT:Extreme tachycardia with wide complex, n",10642,1.3301918041085703
1309,Uninformative,0,,35,0.004374808602123657
1310,Uninformative,0,,1,0.00012499453148924735
1311,Entangled,5,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",27388,3.4233502284275064
1312,Uninformative,0,,5703,0.7128438130831776
1313,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,2506,0.3132362959120539
1314,Uninformative,0,,23425,2.927996900135619
1315,Uninformative,0,,22373,2.7965026530089307
1316,Separable,1,NUM:left_axis,43712,5.4637609604579795
1317,Uninformative,0,,175,0.021874043010618287
1318,Uninformative,0,,28270,3.5335954052010226
1319,Uninformative,0,,24709,3.0884898785678128
1320,Uninformative,0,,20732,2.591386626835076
1321,Entangled,6,NUM:bradycardia; TXT:Atrial fibrillation with slow ventricula; TXT:Junctional rhythm; TXT:Marked sinus bradycardia; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,100926,12.615198085083778
1322,Uninformative,0,,18704,2.3378977169748825
1323,Uninformative,0,,40431,5.053653902641759
1324,Uninformative,0,,13,0.0016249289093602155
1325,Uninformative,0,,60886,7.610417044254314
1326,Uninformative,0,,1,0.00012499453148924735
1327,Uninformative,0,,177,0.02212403207359678
1328,Separable,1,"TXT:Extreme tachycardia with wide complex, n",20792,2.5988862987244308
1329,Uninformative,0,,11358,1.4196878886548714
1330,Uninformative,0,,5927,0.7408425881367691
1331,Uninformative,0,,10,0.0012499453148924736
1332,Uninformative,0,,8,0.0009999562519139788
1333,Uninformative,0,,2,0.0002499890629784947
1334,Uninformative,0,,83,0.01037454611360753
1335,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",46290,5.785996862637259
1336,Uninformative,0,,15627,1.9532895435824682
1337,Uninformative,0,,9,0.0011249507834032262
1338,Uninformative,0,,12,0.001499934377870968
1339,Uninformative,0,,30147,3.7682101408063398
1340,Uninformative,0,,69184,8.647621666552089
1341,Uninformative,0,,35211,4.401182448267888
1342,Uninformative,0,,3,0.000374983594467742
1343,Uninformative,0,,21728,2.7158811801983664
1344,Entangled,3,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter with uncontrolled ventric,37789,4.723418350447168
1345,Entangled,4,TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block; TXT:Atrial flutter with uncontrolled ventric,8259,1.032329835569694
1346,Uninformative,0,,31,0.003874830476166668
1347,Uninformative,0,,1,0.00012499453148924735
1348,Uninformative,0,,9,0.0011249507834032262
1349,Uninformative,0,,15974,1.9966626460092372
1350,Separable,1,TXT:RBBB and LAFB,11663,1.4578112207590919
1351,Uninformative,0,,1869,0.2336147793534033
1352,Dead,0,,0,0.0
1353,Entangled,3,"TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",2620,0.32748567250182803
1354,Uninformative,0,,87003,10.874899223158987
1355,Uninformative,0,,224,0.027998775053591406
1356,Uninformative,0,,1439,0.17986713081302694
1357,Uninformative,0,,654,0.08174642359396776
1358,Uninformative,0,,30048,3.7558356821889043
1359,Separable,1,TXT:Atrial flutter with 4:1 A-V block,2219,0.27736286537463983
1360,Uninformative,0,,27,0.0033748523502096783
1361,Uninformative,0,,15,0.0018749179723387102
1362,Uninformative,0,,34397,4.299436899635641
1363,Uninformative,0,,1,0.00012499453148924735
1364,Uninformative,0,,17807,2.2257776222290273
1365,Uninformative,0,,37544,4.692794690232303
1366,Uninformative,0,,6476,0.8094645859243658
1367,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",14763,1.8452942683757585
1368,Uninformative,0,,17,0.002124907035317205
1369,Uninformative,0,,12,0.001499934377870968
1370,Uninformative,0,,26,0.003249857818720431
1371,Entangled,2,TXT:Atrial fibrillation with slow ventricula; TXT:Probable junctional rhythm,57340,7.167186435593443
1372,Uninformative,0,,30369,3.7959589267969527
1373,Uninformative,0,,67596,8.449130350547163
1374,Separable,1,TXT:Severe right axis deviation,21483,2.6852575199835007
1375,Uninformative,0,,43866,5.483010118307324
1376,Entangled,4,"TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block; TXT:Extreme tachycardia with wide complex, n",36376,4.546801077452861
1377,Uninformative,0,,24149,3.018492940933834
1378,Separable,1,TXT:RBBB and LAFB,9012,1.1264507177810972
1379,Entangled,2,TXT:RBBB and LAFB; TXT:Atrial-sensed ventricular-paced rhythm,17141,2.1425312642571885
1380,Separable,1,TXT:Atrial flutter with 4:1 A-V block,1653,0.20661596055172587
1381,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,6308,0.7884655046341723
1382,Uninformative,0,,6879,0.8598373821145325
1383,Uninformative,0,,23226,2.9031229883692586
1384,Dead,0,,0,0.0
1385,Uninformative,0,,17,0.002124907035317205
1386,Uninformative,0,,9,0.0011249507834032262
1387,Uninformative,0,,8759,1.0948271013143176
1388,Uninformative,0,,5,0.0006249726574462368
1389,Uninformative,0,,5495,0.6868449505334142
1390,Uninformative,0,,4,0.0004999781259569894
1391,Separable,1,TXT:A-V sequential pacemaker,7749,0.9685826245101776
1392,Separable,1,TXT:Incomplete RBBB,30384,3.797833844769291
1393,Uninformative,0,,24356,3.0443668089521085
1394,Uninformative,0,,23093,2.886498715681189
1395,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",60267,7.53304542926247
1396,Uninformative,0,,1,0.00012499453148924735
1397,Uninformative,0,,34136,4.266813326916948
1398,Uninformative,0,,33219,4.152193341541308
1399,Uninformative,0,,2773,0.3466098358196829
1400,Entangled,5,TXT:Severe right axis deviation; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Lateral infarct - age undetermined; TXT:Anterolateral infarct - age undetermined,23385,2.922997118876049
1401,Uninformative,0,,5,0.0006249726574462368
1402,Entangled,2,"TXT:Severe right axis deviation; TXT:Extreme tachycardia with wide complex, n",27059,3.382227027567544
1403,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,114936,14.366371471248133
1404,Uninformative,0,,738,0.09224596423906455
1405,Uninformative,0,,2,0.0002499890629784947
1406,Uninformative,0,,8,0.0009999562519139788
1407,Uninformative,0,,23,0.002874874224252689
1408,Uninformative,0,,17212,2.1514058759929253
1409,Separable,1,TXT:Atrial flutter with 4:1 A-V block,102757,12.844063072240589
1410,Uninformative,0,,5952,0.7439674514240002
1411,Dead,0,,0,0.0
1412,Entangled,3,TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Anterolateral infarct - age undetermined,14972,1.8714181254570113
1413,Uninformative,0,,5628,0.7034692232214841
1414,Separable,1,TXT:Severe right axis deviation,38045,4.755416950508415
1415,Uninformative,0,,153,0.019124163317854843
1416,Uninformative,0,,22,0.0027498796927634414
1417,Uninformative,0,,2655,0.3318604811039517
1418,Separable,1,TXT:Tall T waves - consider acute ischemia o,16476,2.0594099008168394
1419,Entangled,2,TXT:Atrial fibrillation with slow ventricula; TXT:Probable junctional rhythm,47064,5.882742630009937
1420,Uninformative,0,,10133,1.2665695875805434
1421,Uninformative,0,,11973,1.4965595255207584
1422,Uninformative,0,,1,0.00012499453148924735
1423,Uninformative,0,,2,0.0002499890629784947
1424,Uninformative,0,,3,0.000374983594467742
1425,Uninformative,0,,139,0.01737423987700538
1426,Uninformative,0,,607,0.07587168061397313
1427,Uninformative,0,,6079,0.7598417569231346
1428,Uninformative,0,,6,0.000749967188935484
1429,Uninformative,0,,26545,3.3179798383820707
1430,Uninformative,0,,116,0.014499365652752692
1431,Uninformative,0,,20801,2.6000112495078342
1432,Uninformative,0,,11186,1.3981888292387208
1433,Uninformative,0,,30,0.0037498359446774205
1434,Uninformative,0,,39899,4.98715681188948
1435,Uninformative,0,,18021,2.2525264519677264
1436,Uninformative,0,,3,0.000374983594467742
1437,Dead,0,,0,0.0
1438,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,17704,2.212903185485635
1439,Uninformative,0,,83697,10.461667302055535
1440,Uninformative,0,,24197,3.024492678445318
1441,Uninformative,0,,26293,3.2864812164467803
1442,Uninformative,0,,203,0.02537388989231721
1443,Uninformative,0,,10002,1.2501953039554519
1444,Uninformative,0,,50432,6.303724212065722
1445,Uninformative,0,,54207,6.775578568437631
1446,Uninformative,0,,27927,3.4907222809002105
1447,Uninformative,0,,9,0.0011249507834032262
1448,Uninformative,0,,15035,1.8792927809408337
1449,Separable,1,TXT:RBBB and LAFB,29443,3.6802139906379097
1450,Uninformative,0,,747,0.09337091502246776
1451,Uninformative,0,,2,0.0002499890629784947
1452,Separable,1,TXT:Incomplete RBBB,17699,2.212278212828189
1453,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",2512,0.3139862631009893
1454,Uninformative,0,,68261,8.532251713987513
1455,Uninformative,0,,23464,2.9328716868636997
1456,Separable,1,TXT:A-V sequential pacemaker,8918,1.1147012318211078
1457,Uninformative,0,,5407,0.6758454317623604
1458,Uninformative,0,,3,0.000374983594467742
1459,Uninformative,0,,2,0.0002499890629784947
1460,Uninformative,0,,1,0.00012499453148924735
1461,Separable,1,NUM:tachycardia,38162,4.770041310692657
1462,Uninformative,0,,3,0.000374983594467742
1463,Uninformative,0,,24426,3.0531164261563557
1464,Uninformative,0,,921,0.11511996350159681
1465,Separable,1,"TXT:Extreme tachycardia with wide complex, n",3435,0.42935621566556464
1466,Uninformative,0,,19335,2.4167692663445974
1467,Uninformative,0,,5528,0.6909697700725593
1468,Uninformative,0,,1246,0.15574318623560218
1469,Uninformative,0,,8,0.0009999562519139788
1470,Uninformative,0,,2,0.0002499890629784947
1471,Uninformative,0,,6704,0.8379633391039142
1472,Uninformative,0,,8,0.0009999562519139788
1473,Uninformative,0,,42,0.005249770322548388
1474,Uninformative,0,,23,0.002874874224252689
1475,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",55056,6.881698925672002
1476,Uninformative,0,,35,0.004374808602123657
1477,Entangled,10,"TXT:Ventricular pacing; TXT:Severe right axis deviation; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Accelerated idioventricular rhythm; TXT:Junctional rhythm; TXT:Undetermined rhythm; TXT:Extreme tachycardia with wide complex, n; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm",42316,5.28926859449899
1478,Uninformative,0,,44976,5.621754048260389
1479,Uninformative,0,,19446,2.430643659339904
1480,Uninformative,0,,4252,0.5314767478922797
1481,Uninformative,0,,2,0.0002499890629784947
1482,Uninformative,0,,10959,1.3698150705906618
1483,Entangled,2,TXT:RBBB and LAFB; TXT:Atrial-sensed ventricular-paced rhythm,14869,1.8585436887136189
1484,Uninformative,0,,86018,10.751779609642078
1485,Uninformative,0,,14,0.0017499234408494629
1486,Uninformative,0,,2958,0.3697338241451936
1487,Entangled,4,TXT:Atrial fibrillation with slow ventricula; TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,35851,4.4811789484210065
1488,Uninformative,0,,16,0.0019999125038279576
1489,Uninformative,0,,69682,8.709868943233733
1490,Uninformative,0,,13035,1.629303717962339
1491,Uninformative,0,,6,0.000749967188935484
1492,Separable,1,TXT:Atrial fibrillation with slow ventricula,57903,7.237558356821889
1493,Uninformative,0,,2,0.0002499890629784947
1494,Uninformative,0,,15709,1.9635390951645866
1495,Separable,1,TXT:A-V sequential pacemaker,5410,0.6762204153568281
1496,Uninformative,0,,2,0.0002499890629784947
1497,Uninformative,0,,5351,0.6688457379989625
1498,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",35325,4.415431824857662
1499,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",4104,0.5129775572318711
1500,Separable,1,TXT:RBBB and LAFB,16712,2.0889086102483017
1501,Uninformative,0,,2099,0.2623635215959302
1502,Uninformative,0,,859,0.10737030254926347
1503,Uninformative,0,,15,0.0018749179723387102
1504,Uninformative,0,,29960,3.7448361634178506
1505,Dead,0,,0,0.0
1506,Uninformative,0,,4,0.0004999781259569894
1507,Uninformative,0,,2,0.0002499890629784947
1508,Entangled,2,TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,9036,1.129450586536839
1509,Uninformative,0,,10066,1.2581949539707638
1510,Uninformative,0,,60623,7.577543482472642
1511,Uninformative,0,,13339,1.6673020555350704
1512,Uninformative,0,,51,0.0063747211059516145
1513,Entangled,3,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Atrial-sensed ventricular-paced rhythm,20996,2.624385183148237
1514,Separable,1,TXT:Severe right axis deviation,21354,2.6691332254213878
1515,Uninformative,0,,14975,1.871793109051479
1516,Uninformative,0,,211,0.02637384614423119
1517,Uninformative,0,,56129,7.015818057959964
1518,Entangled,2,TXT:RBBB and LAFB; TXT:Atrial-sensed ventricular-paced rhythm,24038,3.0046185479385277
1519,Uninformative,0,,52014,6.501465560881711
1520,Uninformative,0,,75994,9.498834425993863
1521,Uninformative,0,,56,0.006999693763397851
1522,Dead,0,,0,0.0
1523,Entangled,2,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia,2231,0.2788627997525108
1524,Uninformative,0,,118809,14.850475291705989
1525,Uninformative,0,,56963,7.120063497221997
1526,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,10059,1.257319992250339
1527,Uninformative,0,,20449,2.5560131744236188
1528,Uninformative,0,,16,0.0019999125038279576
1529,Separable,1,TXT:Atrial flutter with 4:1 A-V block,2351,0.29386214353122053
1530,Uninformative,0,,1550,0.1937415238083334
1531,Uninformative,0,,2435,0.30436168417631726
1532,Uninformative,0,,31501,3.9374527364427805
1533,Uninformative,0,,18123,2.26527589417963
1534,Uninformative,0,,10,0.0012499453148924736
1535,Uninformative,0,,5348,0.6684707544044948
